Month,Sa2Code,Sa2Name,Ta,Total,House,Apartment,Retirement,Townhouse,Sa3Code,Sa3Name
41395,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41395,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41395,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41395,248400,Johnsonville West,Wellington City,0,0,0,0,0,55740,Johnsonville
41395,248500,Grenada Village,Wellington City,2,2,0,0,0,55730,Grenada
41395,248600,Johnsonville North,Wellington City,1,1,0,0,0,55740,Johnsonville
41395,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41395,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41395,248900,Johnsonville Central,Wellington City,1,1,0,0,0,55740,Johnsonville
41395,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41395,249101,Crofton Downs,Wellington City,2,2,0,0,0,55780,Crofton Downs
41395,249200,Johnsonville South,Wellington City,2,0,0,0,2,55740,Johnsonville
41395,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
41395,249401,Karori Park,Wellington City,1,0,0,0,1,55860,Karori
41395,249402,Karori West,Wellington City,1,1,0,0,0,55860,Karori
41395,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41395,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
41395,249701,Newlands South,Wellington City,0,0,0,0,0,55850,Newlands
41395,249702,Newlands East,Wellington City,0,0,0,0,0,55850,Newlands
41395,249800,Woodridge,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41395,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41395,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
41395,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
41395,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
41395,250300,Wadestown,Wellington City,1,1,0,0,0,55800,Wadestown
41395,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
41395,250500,Onslow,Wellington City,0,0,0,0,0,55760,Khandallah
41395,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
41395,250700,Pipitea-Kaiwharawhara,Wellington City,2,2,0,0,0,55790,Pipitea-Kaiwharawhara
41395,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41395,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41395,250902,Thorndon South,Wellington City,0,0,0,0,0,55820,Thorndon
41395,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
41395,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
41395,251200,Aro Valley,Wellington City,1,1,0,0,0,55910,Aro Valley
41395,251300,Wellington University,Wellington City,1,0,0,0,1,55880,Kelburn
41395,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
41395,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
41395,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
41395,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
41395,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
41395,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41395,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
41395,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
41395,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41395,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41395,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
41395,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41395,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
41395,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
41395,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41395,252600,Roseneath,Wellington City,0,0,0,0,0,56080,Roseneath
41395,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
41395,252800,Kingston-Mornington-Vogeltown,Wellington City,3,0,0,0,3,55980,Kingston-Mornington-Vogeltown
41395,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
41395,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
41395,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41395,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
41395,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
41395,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
41395,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41395,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41395,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
41395,253700,Kilbirnie Central,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41395,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41395,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
41395,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
41395,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41395,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41395,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41395,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
41395,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41395,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41395,254700,Houghton Bay,Wellington City,10,1,0,0,9,56050,Houghton Bay
41395,254800,Miramar East,Wellington City,0,0,0,0,0,56100,Miramar
41395,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41395,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41395,255100,Strathmore (Wellington City),Wellington City,1,1,0,0,0,56120,Strathmore (Wellington City)
41395,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
41426,247501,MÄkara-Ohariu,Wellington City,0,0,0,0,0,55700,Wellington City Rural
41426,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
41426,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
41426,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
41426,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
41426,248000,Grenada North,Wellington City,1,1,0,0,0,55730,Grenada
41426,248101,Churton Park North,Wellington City,1,1,0,0,0,55830,Churton Park-Glenside
41426,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41426,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41426,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41426,248400,Johnsonville West,Wellington City,0,0,0,0,0,55740,Johnsonville
41426,248500,Grenada Village,Wellington City,4,4,0,0,0,55730,Grenada
41426,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
41426,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41426,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41426,248900,Johnsonville Central,Wellington City,1,1,0,0,0,55740,Johnsonville
41426,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41426,249101,Crofton Downs,Wellington City,0,0,0,0,0,55780,Crofton Downs
41426,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
41426,249300,Khandallah Reserve,Wellington City,1,1,0,0,0,55760,Khandallah
41426,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
41426,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
41426,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41426,249600,Ngaio South,Wellington City,0,0,0,0,0,55770,Ngaio
41426,249701,Newlands South,Wellington City,0,0,0,0,0,55850,Newlands
41426,249702,Newlands East,Wellington City,0,0,0,0,0,55850,Newlands
41426,249800,Woodridge,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41426,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41426,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
41426,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
41426,250200,Khandallah South,Wellington City,1,1,0,0,0,55760,Khandallah
41426,250300,Wadestown,Wellington City,0,0,0,0,0,55800,Wadestown
41426,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
41426,250500,Onslow,Wellington City,0,0,0,0,0,55760,Khandallah
41426,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
41426,250700,Pipitea-Kaiwharawhara,Wellington City,0,0,0,0,0,55790,Pipitea-Kaiwharawhara
41426,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41426,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41426,250902,Thorndon South,Wellington City,0,0,0,0,0,55820,Thorndon
41426,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
41426,251100,Kelburn,Wellington City,2,2,0,0,0,55880,Kelburn
41426,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
41426,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
41426,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
41426,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
41426,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
41426,251602,Dixon Street East,Wellington City,0,0,0,0,0,55900,Te Aro
41426,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
41426,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41426,251900,Brooklyn East,Wellington City,0,0,0,0,0,55950,Brooklyn
41426,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
41426,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41426,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41426,252200,Brooklyn South,Wellington City,0,0,0,0,0,55950,Brooklyn
41426,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41426,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
41426,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
41426,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41426,252600,Roseneath,Wellington City,0,0,0,0,0,56080,Roseneath
41426,252700,ÅŒwhiro Bay,Wellington City,1,1,0,0,0,56000,Owhiro Bay
41426,252800,Kingston-Mornington-Vogeltown,Wellington City,0,0,0,0,0,55980,Kingston-Mornington-Vogeltown
41426,252900,Newtown North,Wellington City,0,0,0,0,0,55970,Newtown
41426,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
41426,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41426,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
41426,253200,Evans Bay,Wellington City,1,1,0,0,0,55940,Hataitai
41426,253300,Berhampore,Wellington City,0,0,0,0,0,56010,Berhampore
41426,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41426,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41426,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
41426,253700,Kilbirnie Central,Wellington City,1,1,0,0,0,55990,Kilbirnie-Rongotai
41426,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41426,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
41426,254000,Island Bay East,Wellington City,0,0,0,0,0,56040,Island Bay
41426,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41426,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41426,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41426,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
41426,254500,Southgate,Wellington City,1,1,0,0,0,56060,Southgate
41426,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41426,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
41426,254800,Miramar East,Wellington City,1,1,0,0,0,56100,Miramar
41426,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41426,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41426,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
41426,255200,Seatoun,Wellington City,2,2,0,0,0,56110,Seatoun
41456,247501,MÄkara-Ohariu,Wellington City,2,2,0,0,0,55700,Wellington City Rural
41456,247600,Tawa North,Wellington City,0,0,0,0,0,55720,Tawa
41456,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
41456,247800,Tawa South,Wellington City,2,2,0,0,0,55720,Tawa
41456,247900,Tawa Central,Wellington City,0,0,0,0,0,55720,Tawa
41456,248000,Grenada North,Wellington City,1,1,0,0,0,55730,Grenada
41456,248101,Churton Park North,Wellington City,2,2,0,0,0,55830,Churton Park-Glenside
41456,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41456,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41456,248301,Churton Park South,Wellington City,1,1,0,0,0,55830,Churton Park-Glenside
41456,248400,Johnsonville West,Wellington City,0,0,0,0,0,55740,Johnsonville
41456,248500,Grenada Village,Wellington City,1,1,0,0,0,55730,Grenada
41456,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
41456,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41456,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41456,248900,Johnsonville Central,Wellington City,4,1,0,0,3,55740,Johnsonville
41456,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
41456,249101,Crofton Downs,Wellington City,0,0,0,0,0,55780,Crofton Downs
41456,249200,Johnsonville South,Wellington City,0,0,0,0,0,55740,Johnsonville
41456,249300,Khandallah Reserve,Wellington City,0,0,0,0,0,55760,Khandallah
41456,249401,Karori Park,Wellington City,0,0,0,0,0,55860,Karori
41456,249402,Karori West,Wellington City,0,0,0,0,0,55860,Karori
41456,249501,Newlands North,Wellington City,0,0,0,0,0,55850,Newlands
41456,249600,Ngaio South,Wellington City,1,1,0,0,0,55770,Ngaio
41456,249701,Newlands South,Wellington City,0,0,0,0,0,55850,Newlands
41456,249702,Newlands East,Wellington City,0,0,0,0,0,55850,Newlands
41456,249800,Woodridge,Wellington City,4,4,0,0,0,55710,Woodridge-Horokiwi
41456,249900,Karori North,Wellington City,0,0,0,0,0,55860,Karori
41456,250000,Khandallah North,Wellington City,0,0,0,0,0,55760,Khandallah
41456,250100,Wilton,Wellington City,0,0,0,0,0,55810,Wilton
41456,250200,Khandallah South,Wellington City,0,0,0,0,0,55760,Khandallah
41456,250300,Wadestown,Wellington City,0,0,0,0,0,55800,Wadestown
41456,250401,Karori South,Wellington City,0,0,0,0,0,55860,Karori
41456,250500,Onslow,Wellington City,2,1,0,0,1,55760,Khandallah
41456,250600,Karori East,Wellington City,0,0,0,0,0,55860,Karori
41456,250700,Pipitea-Kaiwharawhara,Wellington City,0,0,0,0,0,55790,Pipitea-Kaiwharawhara
41456,250800,Northland (Wellington City),Wellington City,0,0,0,0,0,55870,Northland (Wellington City)
41456,250901,Thorndon North,Wellington City,0,0,0,0,0,55820,Thorndon
41456,250902,Thorndon South,Wellington City,0,0,0,0,0,55820,Thorndon
41456,251000,Wellington Botanic Gardens,Wellington City,0,0,0,0,0,55880,Kelburn
41456,251100,Kelburn,Wellington City,0,0,0,0,0,55880,Kelburn
41456,251200,Aro Valley,Wellington City,0,0,0,0,0,55910,Aro Valley
41456,251300,Wellington University,Wellington City,0,0,0,0,0,55880,Kelburn
41456,251400,Wellington Central,Wellington City,0,0,0,0,0,55890,Wellington Central
41456,251500,Brooklyn North,Wellington City,0,0,0,0,0,55950,Brooklyn
41456,251601,Dixon Street West,Wellington City,0,0,0,0,0,55900,Te Aro
41456,251602,Dixon Street East,Wellington City,2,2,0,0,0,55900,Te Aro
41456,251700,Vivian West,Wellington City,0,0,0,0,0,55900,Te Aro
41456,251800,Courtenay,Wellington City,0,0,0,0,0,55900,Te Aro
41456,251900,Brooklyn East,Wellington City,1,1,0,0,0,55950,Brooklyn
41456,252001,Mount Cook North,Wellington City,0,0,0,0,0,55960,Mount Cook
41456,252002,Mount Cook South,Wellington City,0,0,0,0,0,55960,Mount Cook
41456,252100,Vivian East,Wellington City,0,0,0,0,0,55900,Te Aro
41456,252200,Brooklyn South,Wellington City,1,0,0,0,1,55950,Brooklyn
41456,252300,Oriental Bay,Wellington City,0,0,0,0,0,55920,Oriental Bay
41456,252400,Mount Cook East,Wellington City,0,0,0,0,0,55960,Mount Cook
41456,252501,Mount Victoria North,Wellington City,0,0,0,0,0,55930,Mount Victoria
41456,252502,Mount Victoria South,Wellington City,0,0,0,0,0,55930,Mount Victoria
41456,252600,Roseneath,Wellington City,0,0,0,0,0,56080,Roseneath
41456,252700,ÅŒwhiro Bay,Wellington City,0,0,0,0,0,56000,Owhiro Bay
41456,252800,Kingston-Mornington-Vogeltown,Wellington City,0,0,0,0,0,55980,Kingston-Mornington-Vogeltown
41456,252900,Newtown North,Wellington City,1,0,0,0,1,55970,Newtown
41456,253000,Newtown West,Wellington City,0,0,0,0,0,55970,Newtown
41456,253101,Hataitai North West,Wellington City,0,0,0,0,0,55940,Hataitai
41456,253102,Hataitai North East,Wellington City,0,0,0,0,0,55940,Hataitai
41456,253200,Evans Bay,Wellington City,0,0,0,0,0,55940,Hataitai
41456,253300,Berhampore,Wellington City,1,0,0,1,0,56010,Berhampore
41456,253400,Hataitai South,Wellington City,0,0,0,0,0,55940,Hataitai
41456,253501,Maupuia,Wellington City,0,0,0,0,0,56070,Maupuia
41456,253600,Newtown South,Wellington City,0,0,0,0,0,55970,Newtown
41456,253700,Kilbirnie Central,Wellington City,4,0,4,0,0,55990,Kilbirnie-Rongotai
41456,253800,Island Bay West,Wellington City,0,0,0,0,0,56040,Island Bay
41456,253900,Melrose,Wellington City,0,0,0,0,0,56020,Melrose
41456,254000,Island Bay East,Wellington City,1,0,0,0,1,56040,Island Bay
41456,254100,Miramar North,Wellington City,0,0,0,0,0,56100,Miramar
41456,254200,Kilbirnie East,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41456,254300,Lyall Bay,Wellington City,0,0,0,0,0,56030,Lyall Bay
41456,254401,Miramar Central,Wellington City,0,0,0,0,0,56100,Miramar
41456,254500,Southgate,Wellington City,0,0,0,0,0,56060,Southgate
41456,254600,Karaka Bay-Worser Bay,Wellington City,0,0,0,0,0,56090,Karaka Bay-Worser Bay
41456,254700,Houghton Bay,Wellington City,0,0,0,0,0,56050,Houghton Bay
41456,254800,Miramar East,Wellington City,0,0,0,0,0,56100,Miramar
41456,254900,Miramar South,Wellington City,0,0,0,0,0,56100,Miramar
41456,255000,Rongotai,Wellington City,0,0,0,0,0,55990,Kilbirnie-Rongotai
41456,255100,Strathmore (Wellington City),Wellington City,0,0,0,0,0,56120,Strathmore (Wellington City)
41456,255200,Seatoun,Wellington City,0,0,0,0,0,56110,Seatoun
41487,247501,MÄkara-Ohariu,Wellington City,1,1,0,0,0,55700,Wellington City Rural
41487,247600,Tawa North,Wellington City,1,1,0,0,0,55720,Tawa
41487,247700,Linden,Wellington City,0,0,0,0,0,55720,Tawa
41487,247800,Tawa South,Wellington City,0,0,0,0,0,55720,Tawa
41487,247900,Tawa Central,Wellington City,1,1,0,0,0,55720,Tawa
41487,248000,Grenada North,Wellington City,0,0,0,0,0,55730,Grenada
41487,248101,Churton Park North,Wellington City,1,1,0,0,0,55830,Churton Park-Glenside
41487,248102,Glenside-Churton Park East,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41487,248200,Takapu-Horokiwi,Wellington City,0,0,0,0,0,55710,Woodridge-Horokiwi
41487,248301,Churton Park South,Wellington City,0,0,0,0,0,55830,Churton Park-Glenside
41487,248400,Johnsonville West,Wellington City,2,1,0,0,1,55740,Johnsonville
41487,248500,Grenada Village,Wellington City,6,6,0,0,0,55730,Grenada
41487,248600,Johnsonville North,Wellington City,0,0,0,0,0,55740,Johnsonville
41487,248701,Paparangi,Wellington City,0,0,0,0,0,55840,Paparangi
41487,248800,Ngaio North,Wellington City,0,0,0,0,0,55770,Ngaio
41487,248900,Johnsonville Central,Wellington City,6,1,5,0,0,55740,Johnsonville
41487,249000,Broadmeadows,Wellington City,0,0,0,0,0,55750,Broadmeadows
